Frame,X1,Y1,,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38
Tracks 1 to 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,124.55,214,,586.9045,209.65169,-1, , ,-1, , ,-1,510.0906,432.2584,-1,156.4649,335.0263,-1, , ,-1,548.7634,612.129,-1,200.39618,543.7022,-1,548.9621,545.2803,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,224.72223,611.3241,*, , , , , , , , , , , , , , , ,605.0504,425.58527, ,146.74138,220.04024,*,121.27941,310.8603,*, , , , , , , , , , , , , , , , , , , , , 
218,124.55,214,,586.9045,209.65169,-1, , ,-1, , ,-1,510.0906,432.2584,-1,156.4649,335.0263,-1, , ,-1,548.7634,612.129,-1,200.39618,543.7022,-1,548.9621,545.2803,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,224.72223,611.3241,*, , , , , , , , , , , , , , , ,605.0504,425.58527, ,146.74138,220.04024,*,121.27941,310.8603,*, , , , , , , , , , , , , , , , , , , , , 
219,124.566666,213.96666,,584.325,204.025,-1, , ,-1, , ,-1,516.53906,432.10938,-1,159.26855,337.04584,-1, , ,-1,564.1791,611.98834,-1,205.23653,545.7395,-1,550.63385,549.19293,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,224.80527,616.6579,*, , , , , , , , , , , , , , , ,612.0203,420.1748, ,146.51123,220.10674,*,114.63265,308.2857,*, , , , , , , , , , , , , , , , , , , , , 
220,124.566666,213.96666,,584.325,204.025,-1, , ,-1, , ,-1,516.53906,432.10938,-1,159.26855,337.04584,-1, , ,-1,564.1791,611.98834,-1,205.23653,545.7395,-1,550.63385,549.19293,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,224.80527,616.6579,*, , , , , , , , , , , , , , , ,612.0203,420.1748, ,146.51123,220.10674,*,114.63265,308.2857,*, , , , , , , , , , , , , , , , , , , , , 
221,119.96342,215.58943,,581.9337,198.52008,-1, , ,-1, , ,-1,524.7222,428.9074,-1,161.87778,339.1,-1, , ,-1,577.2772,609.30695,-1,211.22626,549.2542,-1,551.6613,552.80646,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,224.36111,620.7407,*, , , , , , , , , , , , , , , ,614.4231,410.34616, ,146.63792,219.8793,*,102.039566,311.21942,*, , , , , , , , , , , , , , , , , , , , , 
222,119.96342,215.58943,,581.9337,198.52008,-1, , ,-1, , ,-1,524.7222,428.9074,-1,161.87778,339.1,-1, , ,-1,577.2772,609.30695,-1,211.22626,549.2542,-1,551.6613,552.80646,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,224.36111,620.7407,*, , , , , , , , , , , , , , , ,614.4231,410.34616, ,146.63792,219.8793,*,102.039566,311.21942,*, , , , , , , , , , , , , , , , , , , , , 
223,113.123856,217.49083,,574.7547,213.29245,-1, , ,-1, , ,-1,533.9146,425.6301,-1,164.13594,340.80414,-1, , ,-1,586.49475,606.86316,-1,219.0223,554.48724,-1,552.4635,554.3978,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,218.15741,626.37036,*, , , , , , , , , , , , , , , ,609.65,400.9875, ,146.59412,219.72353,*,91.5,319.22568, ,574.83734,174.1747, , , , , , , , , , , , , , , , , , , 
224,113.123856,217.49083,,574.7547,213.29245,-1, , ,-1, , ,-1,533.9146,425.6301,-1,164.13594,340.80414,-1, , ,-1,586.49475,606.86316,-1,219.0223,554.48724,-1,552.4635,554.3978,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,218.15741,626.37036,*, , , , , , , , , , , , , , , ,609.65,400.9875, ,146.59412,219.72353,*,91.5,319.22568, ,574.83734,174.1747, , , , , , , , , , , , , , , , , , , 
225,110.413795,215.99138,,556.3,216.72353,-1, , ,-1, , ,-1,551.3197,423.12296,-1,166.4526,342.69907,-1, , ,-1,595.89374,602.6875,-1,220.261,558.261,-1,553.46295,557.22595,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212.15715,631.1667,*, , , , , , , , , , , , , , , ,608.7222,394.47778, ,146.40805,219.68391,*,78.528984,333.61594, ,571.1458,163.54167, , , , , , , , , , , , , , , , , , , 
226,108.977875,215.96902,,547.1,217.225,-1, , ,-1, , ,-1,551.3197,423.12296,-1,166.4526,342.69907,-1, , ,-1,595.89374,602.6875,-1,220.261,558.261,-1,553.46295,557.22595,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212.15715,631.1667,*, , , , , , , , , , , , , , , ,608.7222,394.47778, ,146.33951,219.47531,*,78.528984,333.61594, ,566.2258,162.74193, , , , , , , , , , , , , , , , , , , 
227,108.977875,215.96902,,547.1,217.225,-1, , ,-1, , ,-1,561.0892,420.77133,-1,167.40521,343.43365,-1, , ,-1,597.75134,600.1257,-1,219.81334,559.05334,-1,553.373,558.20636,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,209.5,633.26044,*, , , , , , , , , , , , , , , ,609.523,394.44254, ,146.33951,219.47531,*,73.18056,348,*,566.2258,162.74193, , , , , , , , , , , , , , , , , , , 
228,107.68604,215.62402,,532.3929,217.38095,-1, , ,-1, , ,-1,574.2656,416.60156,-1,169,344.6857,-1, , ,-1,602.0419,592.07544,-1,219.60179,561.66766,-1,553.4191,559.8823,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,205.83644,635.98596,*, , , , , , , , , , , , , , , ,603.4286,409.16666, ,146.22093,219.3372,*,86.98649,350.5743,*,546.75397,159.13492, , , , , , , , , , , , , , , , , , , 
229,107.68604,215.62402,,532.3929,217.38095,-1, , ,-1, , ,-1,574.2656,416.60156,-1,169,344.6857,-1, , ,-1,602.0419,592.07544,-1,219.60179,561.66766,-1,553.4191,559.8823,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,205.83644,635.98596,*, , , , , , , , , , , , , , , ,603.4286,409.16666, ,146.25862,219.25862,*,86.98649,350.5743,*,546.75397,159.13492, , , , , , , , , , , , , , , , , , , 
230,105.615944,214.60869,,518.1377,216.41304,-1, , ,-1, , ,-1,593.5916,415.99005,-1,169.68024,351.59302,-1, , ,-1,604.26074,583.5368,-1,218.70482,564.46387,-1,553.67035,562.35925,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,202.82143,638.4018,*, , , , , , , , , , , , , , , , , , ,146.5,219.03409,*,103.13057,342.27707, ,537.399,178.88383, , , , , , , , , , , , , , , , , , , 
231,105.615944,214.60869,,518.1377,216.41304,-1, , ,-1, , ,-1,593.5916,415.99005,-1,169.68024,351.59302,-1, , ,-1,604.26074,583.5368,-1,218.70482,564.46387,-1,553.6397,562.31616,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,202.82143,638.4018,*, , , , , , , , , , , , , , , , , , ,146.35057,219.0977,*,103.13057,342.27707, ,537.399,178.88383, , , , , , , , , , , , , , , , , , , 
232,104.22619,216.70238,,499.5778,216.82222,-1, , ,-1, , ,-1,593.3823,421.01212,-1,166.5157,364.72513,-1, , ,-1,604.72034,576.6356,-1,218.5,568.6472,-1,553.30646,564.14514,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,199.58182,640.9636,*, , , , , , , , , , , , , , , , , , ,146.28494,218.87634,*,113.57143,334.26624, ,531.8905,187.49048, ,594.2222,448.80554,*, , , , , , , , , , , , , , , 
233,104.22619,216.70238,,499.5778,216.82222,-1, , ,-1, , ,-1,593.3823,421.01212,-1,166.5157,364.72513,-1, , ,-1,604.72034,576.6356,-1,218.5,568.6472,-1,553.30646,564.14514,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,199.58182,640.9636,*, , , , , , , , , , , , , , , , , , ,145.61363,219.06818,*,113.57143,334.26624, ,531.8905,187.49048, ,594.2222,448.80554,*, , , , , , , , , , , , , , , 
234,113.28814,219.68645,,484.64285,216.68681,-1, , ,-1, , ,-1,588.988,428.5,-1,163.7244,375.59268,-1, , ,-1,604.087,567.9239,-1,218.74203,572.86945,-1,552.932,566.052,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,193.5,644.9203,*, , , , , , , , , , , , , , , , , , ,145.51123,218.91573,*,121.00595,328.27975, ,527.6667,194.57408, ,585.84784,451.25363,*, , , , , , , , , , , , , , , 
235,113.28814,219.68645,,484.64285,216.68681,-1, , ,-1, , ,-1,588.988,428.5,-1,163.7244,375.59268,-1, , ,-1,604.087,567.9239,-1,218.74203,572.86945,-1,552.932,566.052,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,193.5,644.9203,*, , , , , , , , , , , , , , , , , , ,145.43182,218.92046,*,121.00595,328.27975, ,527.6667,194.57408, ,585.84784,451.25363,*, , , , , , , , , , , , , , , 
236,133.77605,219.32292,,469.3785,216.88318,-1, , ,-1, , ,-1,580.2266,431.9014,-1,161.29327,384.6971,-1, , ,-1,601.9428,561.32587,-1,218.40857,577.0143,-1,552.49194,567.2177,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,196.80435,652.8217,*, , , , , , , , , , , , , , , , , , , , , ,131.02121,322.20908, ,525.049,200.13725, ,586.1857,450.92856,*, , , , , , , , , , , , , , , 
237,133.77605,219.32292,,469.3785,216.88318,-1, , ,-1, , ,-1,580.2266,431.9014,-1,161.29327,384.6971,-1, , ,-1,601.9428,561.32587,-1,218.40857,577.0143,-1,552.49194,567.2177,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,196.80435,652.8217,*, , , , , , , , , , , , , , , , , , , , , ,131.02121,322.20908, ,525.049,200.13725, ,586.1857,450.92856,*, , , , , , , , , , , , , , , 
238,140.43605,219.19768,,462.8871,215.71774,-1, , ,-1, , ,-1,588.8561,427.08334,-1,159.1207,394.2734,-1, , ,-1,600.0255,555.699,-1,218.37283,582.974,-1,554.84644,571.03546,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,206.07143,657.6518,*, , , , , , , , , , , , , , , , , , , , , ,145.68988,313.4304,*,522.3587,205.52174, ,584.08826,452.79413,*, , , , , , , , , , , , , , , 
239,140.35965,219.2076,,462.8871,215.71774,-1, , ,-1, , ,-1,588.8561,427.08334,-1,159.1207,394.2734,-1, , ,-1,600.0255,555.699,-1,218.37283,582.974,-1,554.84644,571.03546,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,206.07143,657.6518,*, , , , , , , , , , , , , , , , , , , , , ,145.68988,313.4304,*,522.3587,205.52174, ,584.08826,452.79413,*, , , , , , , , , , , , , , , 
240,144.48361,218.80602,,455.64816,215.66667,-1, , ,-1, , ,-1,585.2273,430.44547,-1,157.49507,402.03696,-1, , ,-1,594.32446,549.9202,-1,218.83527,588.54047,-1,556.82556,573.23645,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,213.18695,659.8826,*, , , , , , , , , , , , , , , , , , , , , ,158.14597,307.3944,*,520.6489,208.09575, ,540.0878,434.74326,*, , , , , , , , , , , , , , , 
241,144.48361,218.80602,,455.64816,215.66667,-1, , ,-1, , ,-1,585.2273,430.44547,-1,157.49507,402.03696,-1, , ,-1,594.32446,549.9202,-1,218.83527,588.54047,-1,556.82556,573.23645,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,213.18695,659.8826,*, , , , , , , , , , , , , , , , , , , , , ,158.14597,307.3944,*,520.6489,208.09575, ,540.0878,434.74326,*, , , , , , , , , , , , , , , 
242,148.38889,218.56172,,444.97,215.68,-1, , ,-1, , ,-1,582.103,429.14886,-1,155.55556,413.06668,-1, , ,-1,587.67706,546.3073,-1,219.57895,593.125,-1,558.41174,574.6397,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.68254,661.57935,*, , , , , , , , , , , , , , , , , , , , , ,172.96219,304.63446,*,518.8412,210.35883, ,527.03436,435.0725,*, , , , , , , , , , , , , , , 
243,148.38889,218.56172,,444.97,215.68,-1, , ,-1, , ,-1,582.103,429.14886,-1,155.55556,413.06668,-1, , ,-1,587.67706,546.3073,-1,219.57895,593.125,-1,558.41174,574.6397,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.68254,661.57935,*, , , , , , , , , , , , , , , , , , , , , ,172.96219,304.63446,*,518.8412,210.35883, ,527.03436,435.0725,*, , , , , , , , , , , , , , , 
244,155.67561,217.68536,,438.42523,214.0514,-1, , ,-1, , ,-1,577.5139,429.5139,-1,149.29042,402.5,-1, , ,-1,582.194,545.29236,-1,213.32425,598.4818,-1,560.26117,575.8134,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.46,662.324,*, , , , , , , , , , , , , , , , , , , , , ,182.65672,313.32837, ,518.0921,211.85527,*,525.4267,433.28,*, , , , , , , , , , , , , , , 
245,155.67561,217.68536,,438.42523,214.0514,-1, , ,-1, , ,-1,577.5139,429.5139,-1,149.29042,402.5,-1, , ,-1,582.194,545.29236,-1,213.32425,598.4818,-1,560.26117,575.8134,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.46,662.324,*, , , , , , , , , , , , , , , , , , , , , ,182.65672,313.32837,*,518.0921,211.85527,*,525.4267,433.28,*, , , , , , , , , , , , , , , 
246,162.5,217.5773,,439.44116,211.72058,-1, , ,-1, , ,-1,574.06,430.06,-1,143.69333,380.92667,-1, , ,-1,575.98926,545.80646,-1,203.91759,596.52747,-1,561.2519,576.9812,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,228.51709,659.1325,*, , , , , , , , , , , , , , , , , , , , , ,186.0625,324.75, ,513.3025,213.38889,*,535.453,433.3926,*, , , , , , , , , , , , , , , 
247,162.5,217.5773,,439.44116,211.72058,-1, , ,-1, , ,-1,574.06,430.06,-1,143.69333,380.92667,-1, , ,-1,575.98926,545.80646,-1,203.91759,596.52747,-1,561.2519,576.9812,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,228.51709,659.1325,*, , , , , , , , , , , , , , , , , , , , , ,186.0625,324.75, ,513.3025,213.38889,*,535.453,433.3926,*, , , , , , , , , , , , , , , 
248,140.92308,218.10257,,449.15714,217.01428,-1, , ,-1, , ,-1,557.3951,432.9825,-1,140.53743,363.10962,-1, , ,-1,570.13104,546.7032,-1,194.31325,593.8735,-1,572.4832,577.10504,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,233.74786,655.5769,*, , , , , , , , , , , , , , , , , , , , , ,175.0503,330.32248, ,508.4189,214.02702, ,555.12067,453.63794,*,191.05103,217.37755,*, , , , , , , , , , , , 
249,140.92105,218.05263,,449.15714,217.01428,-1, , ,-1, , ,-1,557.3951,432.9825,-1,140.53743,363.10962,-1, , ,-1,570.13104,546.7032,-1,194.31325,593.8735,-1,572.4832,577.10504,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,233.74786,655.5769,*, , , , , , , , , , , , , , , , , , , , , ,175.0503,330.32248, ,508.4189,214.02702, ,555.12067,453.63794,*,191.05103,217.37755,*, , , , , , , , , , , , 
250,141.65294,217.79411,,458.94186,215.23256,-1, , ,-1, , ,-1,559.8754,432.92807,-1,139.51587,353.80157,-1, , ,-1,568.05316,547.1436,-1,189.86781,593.2184,-1,577.35486,575.0645,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,236.25862,653.9741,*, , , , , , , , , , , , , , , , , , , , , ,169.41072,332.20834, ,505.9366,214.37325,*,557.6177,452.95883,*,196.67392,217.5,*, , , , , , , , , , , , 
251,142.43617,217.30852,,476.95334,215.76666,-1, , ,-1, , ,-1,564.7196,432.11487,-1,137.87837,336.8243,-1, , ,-1,562.47687,550.3902,-1,181.14835,589.0714,-1,581.17255,566.4292,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240.89215,650.64703,*, , , , , , , , , , , , , , , , , , , , , ,155.87097,332.8387,*,502.08905,214.76027, ,560.7059,453.61765,*,205.46552,218.02873,*, , , , , , , , , , , , 
252,142.43617,217.30852,,476.95334,215.76666,-1, , ,-1, , ,-1,564.7196,432.11487,-1,137.87837,336.8243,-1, , ,-1,562.47687,550.3902,-1,181.14835,589.0714,-1,581.17255,566.4292,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240.89215,650.64703,*, , , , , , , , , , , , , , , , , , , , , ,155.87097,332.8387,*,502.08905,214.76027, ,560.7059,453.61765,*,205.46552,218.02873,*, , , , , , , , , , , , 
253,142.30646,217.25269,,495.92136,214.76967,-1, , ,-1, , ,-1,570.5158,431.24683,-1,148.2492,325.4746,-1, , ,-1,559.9718,555.1359,-1,171.95026,583.25916,-1,578.89795,557.3469,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,243.33653,647.74036,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,210.5,216.58888, , , , , , , , , , , , , 
254,142.30646,217.25269,,495.92136,214.76967,-1, , ,-1, , ,-1,570.5158,431.24683,-1,148.2492,325.4746,-1, , ,-1,559.9718,555.1359,-1,171.95026,583.25916,-1,578.89795,557.3469,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,243.33653,647.74036,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,210.5,216.58888, , , , , , , , , , , , , 
255,141.10869,217.39131,,499.4524,214.3869,-1, , ,-1, , ,-1,575.83234,429.4275,-1,149.85,319.62057,-1, , ,-1,557.7925,563.2075,-1,163.83522,577.767,-1,571.2541,550.81146,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,246.67924,645.15094,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,214.73158,216.39473, , , , , , , , , , , , , 
256,141.10869,217.39131,,499.4524,214.3869,-1, , ,-1, , ,-1,575.83234,429.4275,-1,149.85,319.62057,-1, , ,-1,557.7925,563.2075,-1,163.83522,577.767,-1,571.2541,550.81146,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,246.67924,645.15094, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,214.73158,216.39473, , , , , , , , , , , , , 
257,140.76315,217.3421,,503.32635,214.23055,-1, , ,-1, , ,-1,564.08044,425.61887,-1,152.77869,315.959,-1, , ,-1,559.4756,568.6748,-1,157.70995,572.5442,-1,561.52356,546.1588,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,249.75,643.0357, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,215.71649,216.35567, ,599.6212,432.36365,*, , , , , , , , , 
258,140.76315,217.3421,,503.32635,214.23055,-1, , ,-1, , ,-1,564.08044,425.61887,-1,152.77869,315.959,-1, , ,-1,559.4756,568.6748,-1,157.70995,572.5442,-1,561.52356,546.1588,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,249.75,643.0357, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,215.71649,216.35567, ,599.6212,432.36365,*, , , , , , , , , 
259,140.57368,217.28947,,506.97726,214.75,-1, , ,-1, , ,-1,563.08276,425.241,-1,146.20493,313.48907,-1, , ,-1,556.3111,583.9,-1,152.20053,567.40375,-1,548.3879,550.8271,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,253.13809,640.71906, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,219.39655,213.0747, ,611.69446,426.63196,*,167.33963,309.4151,*, , , , , , 
260,140.57368,217.28947,,506.97726,214.75,-1, , ,-1, , ,-1,563.08276,425.241,-1,146.20493,313.48907,-1, , ,-1,556.3111,583.9,-1,152.20053,567.40375,-1,548.3879,550.8271,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,253.13809,640.71906, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,219.39655,213.0747, ,611.69446,426.63196,*,167.33963,309.4151,*, , , , , , 
261,139.42392,217.41304,,511.4753,211.91975,-1, , ,-1, , ,-1,561.5964,423.7289,-1,144.00603,311.24698,-1, , ,-1,545.3989,591.59576,-1,146.54787,562.8936,-1,538.5,553.38464,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,255.58603,637.48926, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.44827,205.68965, ,616.0303,421.72726,*,182.65909,325.61932,*, , , , , , 
262,139.42392,217.41304,,511.4753,211.91975,-1, , ,-1, , ,-1,561.5964,423.7289,-1,144.00603,311.24698,-1, , ,-1,545.3989,591.59576,-1,146.54787,562.8936,-1,538.5,553.38464,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,255.58603,637.48926, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.44827,205.68965, ,616.0303,421.72726,*,182.65909,325.61932,*, , , , , , 
263,139.6236,217.33147,,523.8095,216.7381,-1, , ,-1, , ,-1,570.3759,426.3905,-1,141,309.80328,-1, , ,-1,537.65686,597.4363,-1,141.55914,559.4194,-1,529.0946,553.8874,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,258.66,630.236, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.22414,200.43965, ,615.5431,419.4655, ,195.49445,340.12222,*, , , , , , 
264,139.6236,217.33147,,523.8095,216.7381,-1, , ,-1, , ,-1,570.3759,426.3905,-1,141,309.80328,-1, , ,-1,537.65686,597.4363,-1,141.55914,559.4194,-1,529.0946,553.8874,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,258.66,630.236, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.22414,200.43965, ,615.5431,419.4655, ,195.49445,340.12222,*, , , , , , 
265,136.77957,219.06989,,534.9524,217.28572,-1, , ,-1, , ,-1,576.53845,427.39423,-1,138.4187,309.45935,-1, , ,-1,530.38385,602.4192,-1,136.72528,555.522,-1,521.9602,554.4469,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,262.01163,622.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.27174,199.36957, ,618.82117,410.90875, ,206.41397,352.0914,*, , , , , , 
266,136.77957,219.06989,,534.9524,217.28572,-1, , ,-1, , ,-1,576.53845,427.39423,-1,138.4187,309.45935,-1, , ,-1,530.38385,602.4192,-1,136.72528,555.522,-1,521.9602,554.4469,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,262.01163,622.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.27174,199.36957, ,618.82117,410.90875, ,206.41397,352.0914,*, , , , , , 
267,132.725,220.6125,,539.1061,217.59091,-1, , ,-1, , ,-1,579.3611,423.94446,-1,142.75676,309.1757,-1, , ,-1,528.0127,604.4137,-1,134.67935,553.79346,-1,517.85236,554.48096,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,263.58,619.324, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.10484,203.54839, ,618.11536,407.55383, ,211.93312,357.2516,*, , , , , , 
268,122.09649,221.9035,,558.4267,216.92667,-1, , ,-1, , ,-1,584.0691,412.0366,-1,152.69719,308.47183,-1, , ,-1,523.539,607.93414,-1,131.40721,551.9484,-1,510.5901,554.8694,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,266.0303,613.75757, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,215.43077,209.33076, ,614.9157,401.41013, ,223.89241,374.3734, , , , , , , 
269,122.09649,221.9035,,558.4267,216.92667,-1, , ,-1, , ,-1,584.0691,412.0366,-1,152.69719,308.47183,-1, , ,-1,523.539,607.93414,-1,131.40721,551.9484,-1,510.5901,554.8694,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,266.0303,613.75757, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,215.43077,209.33076, ,614.9157,401.41013, ,223.89241,374.3734,*, , , , , , 
270,114.60256,220.66667,,537.5933,217.21333,-1, , ,-1, , ,-1,587.0175,398.693,-1,161.61656,320.00922,-1, , ,-1,518.2174,611.1087,-1,127.83152,549.3261,-1,504.63275,555.1106,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,268.30283,608.4014, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,205.5,213.93549, ,612.9211,406.19174,*,210.95752,379.25165,*, , , , , , 
271,114.60256,220.66667,,537.5933,217.21333,-1, , ,-1, , ,-1,587.0175,398.693,-1,161.61656,320.00922,-1, , ,-1,518.2174,611.1087,-1,127.83152,549.3261,-1,504.63275,555.1106,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,268.30283,608.4014, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,205.5,213.93549, ,612.9211,406.19174,*,210.95752,379.25165,*, , , , , , 
272,108.958824,219.71176,,550.6539,217.5,-1, , ,-1, , ,-1,580.21875,376.20312,-1,171.65254,337.43787,-1, , ,-1,515.0324,614.1343,-1,121.92553,546.0319,-1,499.80695,554.7376,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,270.62613,602.9865, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195.37619,217.59525, ,610.1286,417.9762,*,186.20175,376.73392,*,495.0747,218.81035,*, , , 
273,108.958824,219.71176,,550.6539,217.5,-1, , ,-1, , ,-1,580.21875,376.20312,-1,171.65254,337.43787,-1, , ,-1,515.0324,614.1343,-1,121.92553,546.0319,-1,499.80695,554.7376,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,270.62613,602.9865, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195.37619,217.59525, ,610.1286,417.9762,*,186.20175,376.73392,*,495.0747,218.81035,*, , , 
